,Data,Produto_ID,Quantidade_Estoque
1068,2018-04-17,9,93
1069,2018-04-17,10,22
1070,2018-04-18,1,44
1071,2018-04-18,2,76
1072,2018-04-18,3,43
1073,2018-04-18,4,18
1074,2018-04-18,5,36
1075,2018-04-18,6,55
1076,2018-04-18,7,42
1077,2018-04-18,8,27
1078,2018-04-18,9,67
1079,2018-04-18,10,19
1080,2018-04-19,1,29
1081,2018-04-19,2,21
1082,2018-04-19,3,70
1083,2018-04-19,4,82
1084,2018-04-19,5,57
1085,2018-04-19,6,55
1086,2018-04-19,7,43
1087,2018-04-19,8,55
1088,2018-04-19,9,74
1089,2018-04-19,10,10
1090,2018-04-20,1,71
1091,2018-04-20,2,11
1092,2018-04-20,3,55
1093,2018-04-20,4,76
1094,2018-04-20,5,46
1095,2018-04-20,6,68
1096,2018-04-20,7,19
1097,2018-04-20,8,33
1098,2018-04-20,9,37
1099,2018-04-20,10,98
1100,2018-04-21,1,31
1101,2018-04-21,2,40
1102,2018-04-21,3,33
1103,2018-04-21,4,42
1104,2018-04-21,5,61
1105,2018-04-21,6,31
1106,2018-04-21,7,59
1107,2018-04-21,8,37
1108,2018-04-21,9,72
1109,2018-04-21,10,90
1110,2018-04-22,1,70
1111,2018-04-22,2,14
1112,2018-04-22,3,9
1113,2018-04-22,4,78
1114,2018-04-22,5,42
1115,2018-04-22,6,17
1116,2018-04-22,7,35
1117,2018-04-22,8,51
1118,2018-04-22,9,92
1119,2018-04-22,10,56
1120,2018-04-23,1,60
1121,2018-04-23,2,19
1122,2018-04-23,3,33
1123,2018-04-23,4,12
1124,2018-04-23,5,9
1125,2018-04-23,6,33
1126,2018-04-23,7,51
1127,2018-04-23,8,72
1128,2018-04-23,9,80
1129,2018-04-23,10,49
1130,2018-04-24,1,6
1131,2018-04-24,2,31
1132,2018-04-24,3,99
1133,2018-04-24,4,40
1134,2018-04-24,5,40
1135,2018-04-24,6,30
1136,2018-04-24,7,47
1137,2018-04-24,8,31
1138,2018-04-24,9,73
1139,2018-04-24,10,24
1140,2018-04-25,1,15
1141,2018-04-25,2,78
1142,2018-04-25,3,42
1143,2018-04-25,4,10
1144,2018-04-25,5,76
1145,2018-04-25,6,27
1146,2018-04-25,7,51
1147,2018-04-25,8,94
1148,2018-04-25,9,50
1149,2018-04-25,10,16
1150,2018-04-26,1,94
1151,2018-04-26,2,17
1152,2018-04-26,3,66
1153,2018-04-26,4,86
1154,2018-04-26,5,93
1155,2018-04-26,6,64
1156,2018-04-26,7,47
1157,2018-04-26,8,80
1158,2018-04-26,9,72
1159,2018-04-26,10,9
1160,2018-04-27,1,41
1161,2018-04-27,2,76
1162,2018-04-27,3,96
1163,2018-04-27,4,35
1164,2018-04-27,5,13
1165,2018-04-27,6,55
1166,2018-04-27,7,33
1167,2018-04-27,8,82
1168,2018-04-27,9,44
1169,2018-04-27,10,45
1170,2018-04-28,1,90
1171,2018-04-28,2,15
1172,2018-04-28,3,27
1173,2018-04-28,4,5
1174,2018-04-28,5,50
1175,2018-04-28,6,25
1176,2018-04-28,7,94
1177,2018-04-28,8,40
1178,2018-04-28,9,58
1179,2018-04-28,10,91
1180,2018-04-29,1,61
1181,2018-04-29,2,5
1182,2018-04-29,3,67
1183,2018-04-29,4,58
1184,2018-04-29,5,59
1185,2018-04-29,6,44
1186,2018-04-29,7,19
1187,2018-04-29,8,25
1188,2018-04-29,9,51
1189,2018-04-29,10,77
1190,2018-04-30,1,57
1191,2018-04-30,2,13
1192,2018-04-30,3,78
1193,2018-04-30,4,56
1194,2018-04-30,5,61
1195,2018-04-30,6,30
1196,2018-04-30,7,45
1197,2018-04-30,8,39
1198,2018-04-30,9,67
1199,2018-04-30,10,29
1200,2018-05-01,1,94
1201,2018-05-01,2,79
1202,2018-05-01,3,42
1203,2018-05-01,4,6
1204,2018-05-01,5,11
1205,2018-05-01,6,86
1206,2018-05-01,7,95
1207,2018-05-01,8,38
1208,2018-05-01,9,95
1209,2018-05-01,10,21
1210,2018-05-02,1,47
1211,2018-05-02,2,63
1212,2018-05-02,3,55
1213,2018-05-02,4,58
1214,2018-05-02,5,28
1215,2018-05-02,6,29
1216,2018-05-02,7,75
1217,2018-05-02,8,56
1218,2018-05-02,9,74
1219,2018-05-02,10,92
1220,2018-05-03,1,37
1221,2018-05-03,2,53
1222,2018-05-03,3,33
1223,2018-05-03,4,67
1224,2018-05-03,5,26
1225,2018-05-03,6,30
1226,2018-05-03,7,32
1227,2018-05-03,8,89
1228,2018-05-03,9,53
1229,2018-05-03,10,75
1230,2018-05-04,1,85
1231,2018-05-04,2,88
1232,2018-05-04,3,53
1233,2018-05-04,4,24
1234,2018-05-04,5,90
1235,2018-05-04,6,96
1236,2018-05-04,7,67
1237,2018-05-04,8,65
1238,2018-05-04,9,53
1239,2018-05-04,10,75
1240,2018-05-05,1,5
1241,2018-05-05,2,17
1242,2018-05-05,3,98
1243,2018-05-05,4,91
1244,2018-05-05,5,55
1245,2018-05-05,6,60
1246,2018-05-05,7,87
1247,2018-05-05,8,66
1248,2018-05-05,9,36
1249,2018-05-05,10,34
1250,2018-05-06,1,33
1251,2018-05-06,2,53
1252,2018-05-06,3,49
1253,2018-05-06,4,97
1254,2018-05-06,5,34
1255,2018-05-06,6,20
1256,2018-05-06,7,44
1257,2018-05-06,8,23
1258,2018-05-06,9,22
1259,2018-05-06,10,5
1260,2018-05-07,1,82
1261,2018-05-07,2,51
1262,2018-05-07,3,70
1263,2018-05-07,4,96
1264,2018-05-07,5,98
1265,2018-05-07,6,42
1266,2018-05-07,7,55
1267,2018-05-07,8,67
1268,2018-05-07,9,8
1269,2018-05-07,10,5
1270,2018-05-08,1,12
1271,2018-05-08,2,33
1272,2018-05-08,3,59
1273,2018-05-08,4,7
1274,2018-05-08,5,36
1275,2018-05-08,6,14
1276,2018-05-08,7,78
1277,2018-05-08,8,87
1278,2018-05-08,9,38
1279,2018-05-08,10,91
1280,2018-05-09,1,59
1281,2018-05-09,2,96
1282,2018-05-09,3,36
1283,2018-05-09,4,54
1284,2018-05-09,5,11
1285,2018-05-09,6,97
1286,2018-05-09,7,12
1287,2018-05-09,8,69
1288,2018-05-09,9,61
1289,2018-05-09,10,71
1290,2018-05-10,1,92
1291,2018-05-10,2,91
1292,2018-05-10,3,63
1293,2018-05-10,4,76
1294,2018-05-10,5,58
1295,2018-05-10,6,71
1296,2018-05-10,7,55
1297,2018-05-10,8,96
1298,2018-05-10,9,12
1299,2018-05-10,10,38
1300,2018-05-11,1,39
1301,2018-05-11,2,92
1302,2018-05-11,3,82
1303,2018-05-11,4,36
1304,2018-05-11,5,50
1305,2018-05-11,6,20
1306,2018-05-11,7,72
1307,2018-05-11,8,41
1308,2018-05-11,9,58
1309,2018-05-11,10,89
1310,2018-05-12,1,18
1311,2018-05-12,2,99
1312,2018-05-12,3,59
1313,2018-05-12,4,52
1314,2018-05-12,5,86
1315,2018-05-12,6,11
1316,2018-05-12,7,78
1317,2018-05-12,8,11
1318,2018-05-12,9,37
1319,2018-05-12,10,27
1320,2018-05-13,1,89
1321,2018-05-13,2,23
1322,2018-05-13,3,23
1323,2018-05-13,4,40
1324,2018-05-13,5,33
1325,2018-05-13,6,64
1326,2018-05-13,7,86
1327,2018-05-13,8,6
1328,2018-05-13,9,5
1329,2018-05-13,10,51
1330,2018-05-14,1,73
1331,2018-05-14,2,24
1332,2018-05-14,3,15
1333,2018-05-14,4,6
1334,2018-05-14,5,71
1335,2018-05-14,6,91
1336,2018-05-14,7,16
1337,2018-05-14,8,24
1338,2018-05-14,9,9
1339,2018-05-14,10,41
1340,2018-05-15,1,42
1341,2018-05-15,2,98
1342,2018-05-15,3,13
1343,2018-05-15,4,57
1344,2018-05-15,5,48
1345,2018-05-15,6,90
1346,2018-05-15,7,28
1347,2018-05-15,8,85
1348,2018-05-15,9,78
1349,2018-05-15,10,34
1350,2018-05-16,1,63
1351,2018-05-16,2,91
1352,2018-05-16,3,85
1353,2018-05-16,4,85
1354,2018-05-16,5,18
1355,2018-05-16,6,13
1356,2018-05-16,7,44
1357,2018-05-16,8,70
1358,2018-05-16,9,29
1359,2018-05-16,10,77
1360,2018-05-17,1,26
1361,2018-05-17,2,8
1362,2018-05-17,3,30
1363,2018-05-17,4,62
1364,2018-05-17,5,33
1365,2018-05-17,6,91
1366,2018-05-17,7,41
1367,2018-05-17,8,79
1368,2018-05-17,9,74
1369,2018-05-17,10,22
1370,2018-05-18,1,89
1371,2018-05-18,2,46
1372,2018-05-18,3,45
1373,2018-05-18,4,42
1374,2018-05-18,5,38
1375,2018-05-18,6,21
1376,2018-05-18,7,41
1377,2018-05-18,8,29
1378,2018-05-18,9,80
1379,2018-05-18,10,91
1380,2018-05-19,1,90
1381,2018-05-19,2,89
1382,2018-05-19,3,31
1383,2018-05-19,4,61
1384,2018-05-19,5,35
1385,2018-05-19,6,10
1386,2018-05-19,7,95
1387,2018-05-19,8,44
1388,2018-05-19,9,16
1389,2018-05-19,10,57
1390,2018-05-20,1,75
1391,2018-05-20,2,14
1392,2018-05-20,3,49
1393,2018-05-20,4,21
1394,2018-05-20,5,30
1395,2018-05-20,6,89
1396,2018-05-20,7,96
1397,2018-05-20,8,66
1398,2018-05-20,9,50
1399,2018-05-20,10,68
1400,2018-05-21,1,6
1401,2018-05-21,2,58
1402,2018-05-21,3,69
1403,2018-05-21,4,55
1404,2018-05-21,5,57
1405,2018-05-21,6,40
1406,2018-05-21,7,30
1407,2018-05-21,8,33
1408,2018-05-21,9,25
1409,2018-05-21,10,15
1410,2018-05-22,1,44
1411,2018-05-22,2,15
1412,2018-05-22,3,40
1413,2018-05-22,4,63
1414,2018-05-22,5,43
1415,2018-05-22,6,58
1416,2018-05-22,7,59
1417,2018-05-22,8,28
1418,2018-05-22,9,26
1419,2018-05-22,10,73
1420,2018-05-23,1,60
1421,2018-05-23,2,37
1422,2018-05-23,3,40
1423,2018-05-23,4,24
1424,2018-05-23,5,87
1425,2018-05-23,6,85
1426,2018-05-23,7,66
1427,2018-05-23,8,77
1428,2018-05-23,9,30
1429,2018-05-23,10,70
1430,2018-05-24,1,77
1431,2018-05-24,2,77
1432,2018-05-24,3,44
1433,2018-05-24,4,21
1434,2018-05-24,5,5
1435,2018-05-24,6,93
1436,2018-05-24,7,65
1437,2018-05-24,8,47
1438,2018-05-24,9,46
1439,2018-05-24,10,29
1440,2018-05-25,1,43
1441,2018-05-25,2,39
1442,2018-05-25,3,7
1443,2018-05-25,4,48
1444,2018-05-25,5,55
1445,2018-05-25,6,98
1446,2018-05-25,7,16
1447,2018-05-25,8,23
1448,2018-05-25,9,48
1449,2018-05-25,10,63
1450,2018-05-26,1,53
1451,2018-05-26,2,65
1452,2018-05-26,3,21
1453,2018-05-26,4,78
1454,2018-05-26,5,61
1455,2018-05-26,6,59
1456,2018-05-26,7,51
1457,2018-05-26,8,16
1458,2018-05-26,9,66
1459,2018-05-26,10,84
1460,2018-05-27,1,92
1461,2018-05-27,2,87
1462,2018-05-27,3,12
1463,2018-05-27,4,99
1464,2018-05-27,5,25
1465,2018-05-27,6,85
1466,2018-05-27,7,91
1467,2018-05-27,8,84
1468,2018-05-27,9,74
1469,2018-05-27,10,76
1470,2018-05-28,1,29
1471,2018-05-28,2,86
1472,2018-05-28,3,93
1473,2018-05-28,4,16
1474,2018-05-28,5,19
1475,2018-05-28,6,63
1476,2018-05-28,7,30
1477,2018-05-28,8,30
1478,2018-05-28,9,51
1479,2018-05-28,10,36
1480,2018-05-29,1,14
1481,2018-05-29,2,20
1482,2018-05-29,3,75
1483,2018-05-29,4,21
1484,2018-05-29,5,27
1485,2018-05-29,6,30
1486,2018-05-29,7,89
1487,2018-05-29,8,90
1488,2018-05-29,9,11
1489,2018-05-29,10,18
1490,2018-05-30,1,83
1491,2018-05-30,2,11
1492,2018-05-30,3,13
1493,2018-05-30,4,52
1494,2018-05-30,5,76
1495,2018-05-30,6,63
1496,2018-05-30,7,91
1497,2018-05-30,8,97
1498,2018-05-30,9,86
1499,2018-05-30,10,99
1500,2018-05-31,1,98
1501,2018-05-31,2,43
1502,2018-05-31,3,22
1503,2018-05-31,4,63
1504,2018-05-31,5,21
1505,2018-05-31,6,18
1506,2018-05-31,7,35
1507,2018-05-31,8,28
1508,2018-05-31,9,64
1509,2018-05-31,10,49
1510,2018-06-01,1,7
1511,2018-06-01,2,41
1512,2018-06-01,3,47
1513,2018-06-01,4,44
1514,2018-06-01,5,94
1515,2018-06-01,6,59
1516,2018-06-01,7,91
1517,2018-06-01,8,43
1518,2018-06-01,9,19
1519,2018-06-01,10,8
1520,2018-06-02,1,97
1521,2018-06-02,2,90
1522,2018-06-02,3,29
1523,2018-06-02,4,17
1524,2018-06-02,5,86
1525,2018-06-02,6,37
1526,2018-06-02,7,20
1527,2018-06-02,8,46
1528,2018-06-02,9,70
1529,2018-06-02,10,59
1530,2018-06-03,1,46
1531,2018-06-03,2,38
1532,2018-06-03,3,34
1533,2018-06-03,4,17
1534,2018-06-03,5,17
1535,2018-06-03,6,22
1536,2018-06-03,7,36
1537,2018-06-03,8,43
1538,2018-06-03,9,50
1539,2018-06-03,10,33
1540,2018-06-04,1,66
1541,2018-06-04,2,97
1542,2018-06-04,3,66
1543,2018-06-04,4,61
1544,2018-06-04,5,20
1545,2018-06-04,6,60
1546,2018-06-04,7,14
1547,2018-06-04,8,34
1548,2018-06-04,9,29
1549,2018-06-04,10,88
1550,2018-06-05,1,9
1551,2018-06-05,2,69
1552,2018-06-05,3,98
1553,2018-06-05,4,53
1554,2018-06-05,5,7
1555,2018-06-05,6,49
1556,2018-06-05,7,18
1557,2018-06-05,8,34
1558,2018-06-05,9,72
1559,2018-06-05,10,22
1560,2018-06-06,1,66
1561,2018-06-06,2,41
1562,2018-06-06,3,29
1563,2018-06-06,4,52
1564,2018-06-06,5,69
1565,2018-06-06,6,57
1566,2018-06-06,7,83
1567,2018-06-06,8,77
1568,2018-06-06,9,19
1569,2018-06-06,10,53
1570,2018-06-07,1,92
1571,2018-06-07,2,72
1572,2018-06-07,3,16
1573,2018-06-07,4,63
1574,2018-06-07,5,41
1575,2018-06-07,6,65
1576,2018-06-07,7,47
1577,2018-06-07,8,74
1578,2018-06-07,9,43
1579,2018-06-07,10,60
1580,2018-06-08,1,67
1581,2018-06-08,2,50
1582,2018-06-08,3,92
1583,2018-06-08,4,15
1584,2018-06-08,5,66
1585,2018-06-08,6,81
1586,2018-06-08,7,29
1587,2018-06-08,8,75
1588,2018-06-08,9,56
1589,2018-06-08,10,8
1590,2018-06-09,1,63
1591,2018-06-09,2,76
1592,2018-06-09,3,24
1593,2018-06-09,4,97
1594,2018-06-09,5,67
1595,2018-06-09,6,58
1596,2018-06-09,7,78
1597,2018-06-09,8,61
1598,2018-06-09,9,94
1599,2018-06-09,10,45
1600,2018-06-10,1,7
1601,2018-06-10,2,10
1602,2018-06-10,3,9
1603,2018-06-10,4,9
1604,2018-06-10,5,58
1605,2018-06-10,6,51
1606,2018-06-10,7,91
1607,2018-06-10,8,53
1608,2018-06-10,9,13
1609,2018-06-10,10,24
1610,2018-06-11,1,65
1611,2018-06-11,2,39
1612,2018-06-11,3,54
1613,2018-06-11,4,86
1614,2018-06-11,5,66
1615,2018-06-11,6,21
1616,2018-06-11,7,92
1617,2018-06-11,8,7
1618,2018-06-11,9,36
1619,2018-06-11,10,17
1620,2018-06-12,1,93
1621,2018-06-12,2,77
1622,2018-06-12,3,72
1623,2018-06-12,4,18
1624,2018-06-12,5,15
1625,2018-06-12,6,60
1626,2018-06-12,7,71
1627,2018-06-12,8,96
1628,2018-06-12,9,33
1629,2018-06-12,10,13
1630,2018-06-13,1,71
1631,2018-06-13,2,29
1632,2018-06-13,3,80
1633,2018-06-13,4,46
1634,2018-06-13,5,13
1635,2018-06-13,6,83
1636,2018-06-13,7,44
1637,2018-06-13,8,29
1638,2018-06-13,9,9
1639,2018-06-13,10,15
1640,2018-06-14,1,63
1641,2018-06-14,2,92
1642,2018-06-14,3,83
1643,2018-06-14,4,42
1644,2018-06-14,5,76
1645,2018-06-14,6,9
1646,2018-06-14,7,52
1647,2018-06-14,8,94
1648,2018-06-14,9,22
1649,2018-06-14,10,74
1650,2018-06-15,1,41
1651,2018-06-15,2,64
1652,2018-06-15,3,52
1653,2018-06-15,4,81
1654,2018-06-15,5,32
1655,2018-06-15,6,73
1656,2018-06-15,7,81
1657,2018-06-15,8,85
1658,2018-06-15,9,44
1659,2018-06-15,10,49
1660,2018-06-16,1,66
1661,2018-06-16,2,97
1662,2018-06-16,3,62
1663,2018-06-16,4,71
1664,2018-06-16,5,60
1665,2018-06-16,6,44
1666,2018-06-16,7,44
1667,2018-06-16,8,95
1668,2018-06-16,9,81
1669,2018-06-16,10,37
1670,2018-06-17,1,10
1671,2018-06-17,2,92
1672,2018-06-17,3,23
1673,2018-06-17,4,84
1674,2018-06-17,5,44
1675,2018-06-17,6,96
1676,2018-06-17,7,63
1677,2018-06-17,8,63
1678,2018-06-17,9,52
1679,2018-06-17,10,45
1680,2018-06-18,1,17
1681,2018-06-18,2,49
1682,2018-06-18,3,93
1683,2018-06-18,4,57
1684,2018-06-18,5,46
1685,2018-06-18,6,67
1686,2018-06-18,7,31
1687,2018-06-18,8,42
1688,2018-06-18,9,64
1689,2018-06-18,10,11
1690,2018-06-19,1,9
1691,2018-06-19,2,49
1692,2018-06-19,3,62
1693,2018-06-19,4,35
1694,2018-06-19,5,27
1695,2018-06-19,6,46
1696,2018-06-19,7,14
1697,2018-06-19,8,36
1698,2018-06-19,9,57
1699,2018-06-19,10,34
1700,2018-06-20,1,43
1701,2018-06-20,2,35
1702,2018-06-20,3,86
1703,2018-06-20,4,6
1704,2018-06-20,5,82
1705,2018-06-20,6,81
1706,2018-06-20,7,97
1707,2018-06-20,8,16
1708,2018-06-20,9,43
1709,2018-06-20,10,70
1710,2018-06-21,1,17
1711,2018-06-21,2,50
1712,2018-06-21,3,31
1713,2018-06-21,4,21
1714,2018-06-21,5,99
1715,2018-06-21,6,64
1716,2018-06-21,7,68
1717,2018-06-21,8,92
1718,2018-06-21,9,39
1719,2018-06-21,10,74
1720,2018-06-22,1,87
1721,2018-06-22,2,34
1722,2018-06-22,3,75
1723,2018-06-22,4,78
1724,2018-06-22,5,67
1725,2018-06-22,6,32
1726,2018-06-22,7,64
1727,2018-06-22,8,83
1728,2018-06-22,9,98
1729,2018-06-22,10,41
1730,2018-06-23,1,97
1731,2018-06-23,2,26
1732,2018-06-23,3,72
1733,2018-06-23,4,24
1734,2018-06-23,5,72
1735,2018-06-23,6,95
1736,2018-06-23,7,68
1737,2018-06-23,8,21
1738,2018-06-23,9,16
1739,2018-06-23,10,26
1740,2018-06-24,1,21
1741,2018-06-24,2,14
1742,2018-06-24,3,69
1743,2018-06-24,4,26
1744,2018-06-24,5,94
1745,2018-06-24,6,86
1746,2018-06-24,7,54
1747,2018-06-24,8,18
1748,2018-06-24,9,68
1749,2018-06-24,10,51
1750,2018-06-25,1,33
1751,2018-06-25,2,80
1752,2018-06-25,3,40
1753,2018-06-25,4,56
1754,2018-06-25,5,80
1755,2018-06-25,6,11
1756,2018-06-25,7,33
1757,2018-06-25,8,15
1758,2018-06-25,9,37
1759,2018-06-25,10,10
1760,2018-06-26,1,83
1761,2018-06-26,2,36
1762,2018-06-26,3,55
1763,2018-06-26,4,79
1764,2018-06-26,5,62
1765,2018-06-26,6,91
1766,2018-06-26,7,30
1767,2018-06-26,8,50
1768,2018-06-26,9,33
1769,2018-06-26,10,8
1770,2018-06-27,1,85
1771,2018-06-27,2,17
1772,2018-06-27,3,43
1773,2018-06-27,4,19
1774,2018-06-27,5,33
1775,2018-06-27,6,33
1776,2018-06-27,7,79
1777,2018-06-27,8,36
1778,2018-06-27,9,6
1779,2018-06-27,10,51
1780,2018-06-28,1,82
1781,2018-06-28,2,88
1782,2018-06-28,3,26
1783,2018-06-28,4,79
1784,2018-06-28,5,31
1785,2018-06-28,6,71
1786,2018-06-28,7,85
1787,2018-06-28,8,60
1788,2018-06-28,9,96
1789,2018-06-28,10,97
1790,2018-06-29,1,25
1791,2018-06-29,2,51
1792,2018-06-29,3,84
1793,2018-06-29,4,63
1794,2018-06-29,5,88
1795,2018-06-29,6,10
1796,2018-06-29,7,23
1797,2018-06-29,8,61
1798,2018-06-29,9,73
1799,2018-06-29,10,7
1800,2018-06-30,1,5
1801,2018-06-30,2,62
1802,2018-06-30,3,42
1803,2018-06-30,4,19
1804,2018-06-30,5,38
1805,2018-06-30,6,65
1806,2018-06-30,7,39
1807,2018-06-30,8,68
1808,2018-06-30,9,29
1809,2018-06-30,10,28
1810,2018-07-01,1,16
1811,2018-07-01,2,22
1812,2018-07-01,3,19
1813,2018-07-01,4,84
1814,2018-07-01,5,31
1815,2018-07-01,6,76
1816,2018-07-01,7,64
1817,2018-07-01,8,50
1818,2018-07-01,9,93
1819,2018-07-01,10,21
1820,2018-07-02,1,97
1821,2018-07-02,2,57
1822,2018-07-02,3,12
1823,2018-07-02,4,83
1824,2018-07-02,5,31
1825,2018-07-02,6,50
1826,2018-07-02,7,54
1827,2018-07-02,8,75
1828,2018-07-02,9,7
1829,2018-07-02,10,97
1830,2018-07-03,1,68
1831,2018-07-03,2,48
1832,2018-07-03,3,57
1833,2018-07-03,4,28
1834,2018-07-03,5,64
1835,2018-07-03,6,7
1836,2018-07-03,7,24
1837,2018-07-03,8,50
1838,2018-07-03,9,19
1839,2018-07-03,10,29
1840,2018-07-04,1,98
1841,2018-07-04,2,82
1842,2018-07-04,3,75
1843,2018-07-04,4,21
1844,2018-07-04,5,88
1845,2018-07-04,6,13
1846,2018-07-04,7,42
1847,2018-07-04,8,52
1848,2018-07-04,9,64
1849,2018-07-04,10,67
1850,2018-07-05,1,90
1851,2018-07-05,2,6
1852,2018-07-05,3,92
1853,2018-07-05,4,76
1854,2018-07-05,5,15
1855,2018-07-05,6,68
1856,2018-07-05,7,81
1857,2018-07-05,8,85
1858,2018-07-05,9,76
1859,2018-07-05,10,25
1860,2018-07-06,1,22
1861,2018-07-06,2,98
1862,2018-07-06,3,68
1863,2018-07-06,4,86
1864,2018-07-06,5,99
1865,2018-07-06,6,42
1866,2018-07-06,7,36
1867,2018-07-06,8,15
1868,2018-07-06,9,49
1869,2018-07-06,10,93
1870,2018-07-07,1,37
1871,2018-07-07,2,45
1872,2018-07-07,3,12
1873,2018-07-07,4,15
1874,2018-07-07,5,90
1875,2018-07-07,6,55
1876,2018-07-07,7,92
1877,2018-07-07,8,45
1878,2018-07-07,9,21
1879,2018-07-07,10,80
1880,2018-07-08,1,50
1881,2018-07-08,2,36
1882,2018-07-08,3,83
1883,2018-07-08,4,84
1884,2018-07-08,5,58
1885,2018-07-08,6,90
1886,2018-07-08,7,96
1887,2018-07-08,8,24
1888,2018-07-08,9,37
1889,2018-07-08,10,78
1890,2018-07-09,1,44
1891,2018-07-09,2,36
1892,2018-07-09,3,6
1893,2018-07-09,4,37
1894,2018-07-09,5,81
1895,2018-07-09,6,34
1896,2018-07-09,7,37
1897,2018-07-09,8,81
1898,2018-07-09,9,30
1899,2018-07-09,10,26
1900,2018-07-10,1,70
1901,2018-07-10,2,42
1902,2018-07-10,3,94
1903,2018-07-10,4,50
1904,2018-07-10,5,19
1905,2018-07-10,6,48
1906,2018-07-10,7,53
1907,2018-07-10,8,79
1908,2018-07-10,9,65
1909,2018-07-10,10,71
1910,2018-07-11,1,10
1911,2018-07-11,2,13
1912,2018-07-11,3,10
1913,2018-07-11,4,77
1914,2018-07-11,5,99
1915,2018-07-11,6,36
1916,2018-07-11,7,45
1917,2018-07-11,8,80
1918,2018-07-11,9,12
1919,2018-07-11,10,76
1920,2018-07-12,1,54
1921,2018-07-12,2,96
1922,2018-07-12,3,66
1923,2018-07-12,4,88
1924,2018-07-12,5,66
1925,2018-07-12,6,11
1926,2018-07-12,7,79
1927,2018-07-12,8,88
1928,2018-07-12,9,84
1929,2018-07-12,10,8
1930,2018-07-13,1,10
1931,2018-07-13,2,62
1932,2018-07-13,3,26
1933,2018-07-13,4,30
1934,2018-07-13,5,7
1935,2018-07-13,6,45
1936,2018-07-13,7,64
1937,2018-07-13,8,18
1938,2018-07-13,9,79
1939,2018-07-13,10,86
1940,2018-07-14,1,16
1941,2018-07-14,2,91
1942,2018-07-14,3,16
1943,2018-07-14,4,17
1944,2018-07-14,5,29
1945,2018-07-14,6,49
1946,2018-07-14,7,23
1947,2018-07-14,8,59
1948,2018-07-14,9,49
1949,2018-07-14,10,12
1950,2018-07-15,1,97
1951,2018-07-15,2,57
1952,2018-07-15,3,59
1953,2018-07-15,4,36
1954,2018-07-15,5,55
1955,2018-07-15,6,48
1956,2018-07-15,7,86
1957,2018-07-15,8,74
1958,2018-07-15,9,22
1959,2018-07-15,10,87
1960,2018-07-16,1,26
1961,2018-07-16,2,41
1962,2018-07-16,3,60
1963,2018-07-16,4,63
1964,2018-07-16,5,7
1965,2018-07-16,6,32
1966,2018-07-16,7,78
1967,2018-07-16,8,39
1968,2018-07-16,9,65
1969,2018-07-16,10,97
1970,2018-07-17,1,58
1971,2018-07-17,2,67
1972,2018-07-17,3,83
1973,2018-07-17,4,11
1974,2018-07-17,5,80
1975,2018-07-17,6,53
1976,2018-07-17,7,98
1977,2018-07-17,8,89
1978,2018-07-17,9,35
1979,2018-07-17,10,62
1980,2018-07-18,1,65
1981,2018-07-18,2,28
1982,2018-07-18,3,24
1983,2018-07-18,4,41
1984,2018-07-18,5,8
1985,2018-07-18,6,96
1986,2018-07-18,7,24
1987,2018-07-18,8,64
1988,2018-07-18,9,28
1989,2018-07-18,10,54
1990,2018-07-19,1,53
1991,2018-07-19,2,55
1992,2018-07-19,3,40
1993,2018-07-19,4,70
1994,2018-07-19,5,83
1995,2018-07-19,6,38
1996,2018-07-19,7,40
1997,2018-07-19,8,10
1998,2018-07-19,9,43
1999,2018-07-19,10,46
2000,2018-07-20,1,62
2001,2018-07-20,2,16
2002,2018-07-20,3,7
2003,2018-07-20,4,22
2004,2018-07-20,5,44
2005,2018-07-20,6,25
2006,2018-07-20,7,19
2007,2018-07-20,8,30
2008,2018-07-20,9,12
2009,2018-07-20,10,98
2010,2018-07-21,1,91
2011,2018-07-21,2,46
2012,2018-07-21,3,48
2013,2018-07-21,4,18
2014,2018-07-21,5,82
2015,2018-07-21,6,6
2016,2018-07-21,7,41
2017,2018-07-21,8,73
2018,2018-07-21,9,42
2019,2018-07-21,10,45
2020,2018-07-22,1,66
2021,2018-07-22,2,64
2022,2018-07-22,3,18
2023,2018-07-22,4,93
2024,2018-07-22,5,88
2025,2018-07-22,6,6
2026,2018-07-22,7,74
2027,2018-07-22,8,21
2028,2018-07-22,9,93
2029,2018-07-22,10,32
2030,2018-07-23,1,70
2031,2018-07-23,2,39
2032,2018-07-23,3,9
2033,2018-07-23,4,69
2034,2018-07-23,5,44
2035,2018-07-23,6,80
2036,2018-07-23,7,60
2037,2018-07-23,8,40
2038,2018-07-23,9,49
2039,2018-07-23,10,27
2040,2018-07-24,1,51
2041,2018-07-24,2,35
2042,2018-07-24,3,15
2043,2018-07-24,4,14
2044,2018-07-24,5,71
2045,2018-07-24,6,18
2046,2018-07-24,7,84
2047,2018-07-24,8,78
2048,2018-07-24,9,97
2049,2018-07-24,10,14
2050,2018-07-25,1,80
2051,2018-07-25,2,98
2052,2018-07-25,3,5
2053,2018-07-25,4,9
2054,2018-07-25,5,24
2055,2018-07-25,6,12
2056,2018-07-25,7,47
2057,2018-07-25,8,80
2058,2018-07-25,9,5
2059,2018-07-25,10,61
2060,2018-07-26,1,68
2061,2018-07-26,2,88
2062,2018-07-26,3,32
2063,2018-07-26,4,41
2064,2018-07-26,5,51
2065,2018-07-26,6,80
