,Data,Produto_ID,Fornecedor_ID,Quantidade_Compra,Status
602,2018-03-02,3,3,26,Aguardando Confirmação
603,2018-03-02,4,4,31,Entregue
604,2018-03-02,5,5,19,Em Trânsito
605,2018-03-02,6,6,48,Entregue
606,2018-03-02,7,7,26,Entregue
607,2018-03-02,8,8,32,Em Trânsito
608,2018-03-02,9,9,46,Em Trânsito
609,2018-03-02,10,10,42,Em Trânsito
610,2018-03-03,1,1,13,Aguardando Confirmação
611,2018-03-03,2,2,38,Entregue
612,2018-03-03,3,3,40,Entregue
613,2018-03-03,4,4,13,Em Trânsito
614,2018-03-03,5,5,19,Aguardando Confirmação
615,2018-03-03,6,6,49,Em Trânsito
616,2018-03-03,7,7,24,Entregue
617,2018-03-03,8,8,12,Aguardando Confirmação
618,2018-03-03,9,9,32,Aguardando Confirmação
619,2018-03-03,10,10,23,Entregue
620,2018-03-04,1,1,20,Aguardando Confirmação
621,2018-03-04,2,2,15,Aguardando Confirmação
622,2018-03-04,3,3,46,Em Trânsito
623,2018-03-04,4,4,12,Aguardando Confirmação
624,2018-03-04,5,5,37,Em Trânsito
625,2018-03-04,6,6,14,Aguardando Confirmação
626,2018-03-04,7,7,22,Em Trânsito
627,2018-03-04,8,8,39,Em Trânsito
628,2018-03-04,9,9,47,Aguardando Confirmação
629,2018-03-04,10,10,7,Em Trânsito
630,2018-03-05,1,1,44,Entregue
631,2018-03-05,2,2,31,Entregue
632,2018-03-05,3,3,32,Aguardando Confirmação
633,2018-03-05,4,4,10,Aguardando Confirmação
634,2018-03-05,5,5,18,Aguardando Confirmação
635,2018-03-05,6,6,11,Entregue
636,2018-03-05,7,7,14,Aguardando Confirmação
637,2018-03-05,8,8,19,Aguardando Confirmação
638,2018-03-05,9,9,35,Em Trânsito
639,2018-03-05,10,10,33,Aguardando Confirmação
640,2018-03-06,1,1,46,Entregue
641,2018-03-06,2,2,21,Entregue
642,2018-03-06,3,3,33,Aguardando Confirmação
643,2018-03-06,4,4,48,Entregue
644,2018-03-06,5,5,19,Em Trânsito
645,2018-03-06,6,6,30,Em Trânsito
646,2018-03-06,7,7,16,Aguardando Confirmação
647,2018-03-06,8,8,29,Aguardando Confirmação
648,2018-03-06,9,9,45,Em Trânsito
649,2018-03-06,10,10,9,Em Trânsito
650,2018-03-07,1,1,8,Aguardando Confirmação
651,2018-03-07,2,2,48,Entregue
652,2018-03-07,3,3,45,Aguardando Confirmação
653,2018-03-07,4,4,35,Aguardando Confirmação
654,2018-03-07,5,5,7,Aguardando Confirmação
655,2018-03-07,6,6,7,Aguardando Confirmação
656,2018-03-07,7,7,30,Aguardando Confirmação
657,2018-03-07,8,8,21,Aguardando Confirmação
658,2018-03-07,9,9,14,Aguardando Confirmação
659,2018-03-07,10,10,6,Entregue
660,2018-03-08,1,1,28,Aguardando Confirmação
661,2018-03-08,2,2,15,Em Trânsito
662,2018-03-08,3,3,28,Aguardando Confirmação
663,2018-03-08,4,4,39,Entregue
664,2018-03-08,5,5,27,Em Trânsito
665,2018-03-08,6,6,36,Aguardando Confirmação
666,2018-03-08,7,7,27,Aguardando Confirmação
667,2018-03-08,8,8,38,Em Trânsito
668,2018-03-08,9,9,45,Aguardando Confirmação
669,2018-03-08,10,10,23,Entregue
670,2018-03-09,1,1,6,Aguardando Confirmação
671,2018-03-09,2,2,6,Entregue
672,2018-03-09,3,3,19,Aguardando Confirmação
673,2018-03-09,4,4,25,Em Trânsito
674,2018-03-09,5,5,39,Entregue
675,2018-03-09,6,6,9,Aguardando Confirmação
676,2018-03-09,7,7,47,Aguardando Confirmação
677,2018-03-09,8,8,31,Em Trânsito
678,2018-03-09,9,9,28,Em Trânsito
679,2018-03-09,10,10,11,Entregue
680,2018-03-10,1,1,10,Entregue
681,2018-03-10,2,2,37,Entregue
682,2018-03-10,3,3,21,Aguardando Confirmação
683,2018-03-10,4,4,46,Aguardando Confirmação
684,2018-03-10,5,5,34,Entregue
685,2018-03-10,6,6,12,Aguardando Confirmação
686,2018-03-10,7,7,44,Em Trânsito
687,2018-03-10,8,8,11,Aguardando Confirmação
688,2018-03-10,9,9,10,Entregue
689,2018-03-10,10,10,8,Aguardando Confirmação
690,2018-03-11,1,1,5,Em Trânsito
691,2018-03-11,2,2,19,Entregue
692,2018-03-11,3,3,35,Entregue
693,2018-03-11,4,4,29,Entregue
694,2018-03-11,5,5,37,Entregue
695,2018-03-11,6,6,39,Aguardando Confirmação
696,2018-03-11,7,7,9,Em Trânsito
697,2018-03-11,8,8,9,Aguardando Confirmação
698,2018-03-11,9,9,40,Aguardando Confirmação
699,2018-03-11,10,10,21,Entregue
700,2018-03-12,1,1,18,Em Trânsito
701,2018-03-12,2,2,33,Aguardando Confirmação
702,2018-03-12,3,3,12,Em Trânsito
703,2018-03-12,4,4,38,Em Trânsito
704,2018-03-12,5,5,44,Em Trânsito
705,2018-03-12,6,6,5,Em Trânsito
706,2018-03-12,7,7,33,Aguardando Confirmação
707,2018-03-12,8,8,40,Em Trânsito
708,2018-03-12,9,9,41,Aguardando Confirmação
709,2018-03-12,10,10,33,Em Trânsito
710,2018-03-13,1,1,9,Em Trânsito
711,2018-03-13,2,2,36,Aguardando Confirmação
712,2018-03-13,3,3,28,Entregue
713,2018-03-13,4,4,23,Aguardando Confirmação
714,2018-03-13,5,5,16,Em Trânsito
715,2018-03-13,6,6,5,Aguardando Confirmação
716,2018-03-13,7,7,11,Em Trânsito
717,2018-03-13,8,8,21,Aguardando Confirmação
718,2018-03-13,9,9,38,Aguardando Confirmação
719,2018-03-13,10,10,47,Aguardando Confirmação
720,2018-03-14,1,1,11,Entregue
721,2018-03-14,2,2,21,Aguardando Confirmação
722,2018-03-14,3,3,7,Aguardando Confirmação
723,2018-03-14,4,4,33,Entregue
724,2018-03-14,5,5,26,Entregue
725,2018-03-14,6,6,42,Em Trânsito
726,2018-03-14,7,7,47,Em Trânsito
727,2018-03-14,8,8,33,Aguardando Confirmação
728,2018-03-14,9,9,46,Em Trânsito
729,2018-03-14,10,10,9,Aguardando Confirmação
730,2018-03-15,1,1,34,Entregue
731,2018-03-15,2,2,27,Entregue
732,2018-03-15,3,3,25,Aguardando Confirmação
733,2018-03-15,4,4,30,Em Trânsito
734,2018-03-15,5,5,25,Em Trânsito
735,2018-03-15,6,6,24,Em Trânsito
736,2018-03-15,7,7,27,Aguardando Confirmação
737,2018-03-15,8,8,8,Em Trânsito
738,2018-03-15,9,9,25,Entregue
739,2018-03-15,10,10,25,Entregue
740,2018-03-16,1,1,5,Entregue
741,2018-03-16,2,2,19,Entregue
742,2018-03-16,3,3,21,Entregue
743,2018-03-16,4,4,18,Entregue
744,2018-03-16,5,5,23,Entregue
745,2018-03-16,6,6,38,Entregue
746,2018-03-16,7,7,10,Entregue
747,2018-03-16,8,8,49,Aguardando Confirmação
748,2018-03-16,9,9,10,Aguardando Confirmação
749,2018-03-16,10,10,9,Entregue
750,2018-03-17,1,1,11,Entregue
751,2018-03-17,2,2,37,Entregue
752,2018-03-17,3,3,17,Em Trânsito
753,2018-03-17,4,4,5,Aguardando Confirmação
754,2018-03-17,5,5,17,Entregue
755,2018-03-17,6,6,47,Aguardando Confirmação
756,2018-03-17,7,7,31,Entregue
757,2018-03-17,8,8,11,Em Trânsito
758,2018-03-17,9,9,7,Entregue
759,2018-03-17,10,10,29,Aguardando Confirmação
760,2018-03-18,1,1,37,Aguardando Confirmação
761,2018-03-18,2,2,44,Aguardando Confirmação
762,2018-03-18,3,3,21,Aguardando Confirmação
763,2018-03-18,4,4,49,Entregue
764,2018-03-18,5,5,18,Em Trânsito
765,2018-03-18,6,6,41,Em Trânsito
766,2018-03-18,7,7,27,Entregue
767,2018-03-18,8,8,28,Entregue
768,2018-03-18,9,9,33,Aguardando Confirmação
769,2018-03-18,10,10,42,Entregue
770,2018-03-19,1,1,31,Em Trânsito
771,2018-03-19,2,2,42,Entregue
772,2018-03-19,3,3,44,Entregue
773,2018-03-19,4,4,49,Em Trânsito
774,2018-03-19,5,5,27,Em Trânsito
775,2018-03-19,6,6,35,Entregue
776,2018-03-19,7,7,40,Aguardando Confirmação
777,2018-03-19,8,8,21,Aguardando Confirmação
778,2018-03-19,9,9,41,Aguardando Confirmação
779,2018-03-19,10,10,7,Em Trânsito
780,2018-03-20,1,1,40,Em Trânsito
781,2018-03-20,2,2,9,Aguardando Confirmação
782,2018-03-20,3,3,19,Entregue
783,2018-03-20,4,4,10,Entregue
784,2018-03-20,5,5,14,Entregue
785,2018-03-20,6,6,36,Em Trânsito
786,2018-03-20,7,7,27,Em Trânsito
787,2018-03-20,8,8,21,Aguardando Confirmação
788,2018-03-20,9,9,24,Entregue
789,2018-03-20,10,10,48,Em Trânsito
790,2018-03-21,1,1,45,Em Trânsito
791,2018-03-21,2,2,19,Aguardando Confirmação
792,2018-03-21,3,3,48,Entregue
793,2018-03-21,4,4,26,Em Trânsito
794,2018-03-21,5,5,10,Em Trânsito
795,2018-03-21,6,6,8,Em Trânsito
796,2018-03-21,7,7,27,Em Trânsito
797,2018-03-21,8,8,48,Entregue
798,2018-03-21,9,9,49,Aguardando Confirmação
799,2018-03-21,10,10,23,Entregue
800,2018-03-22,1,1,49,Aguardando Confirmação
801,2018-03-22,2,2,35,Em Trânsito
802,2018-03-22,3,3,48,Entregue
803,2018-03-22,4,4,7,Aguardando Confirmação
804,2018-03-22,5,5,32,Aguardando Confirmação
805,2018-03-22,6,6,7,Em Trânsito
806,2018-03-22,7,7,18,Aguardando Confirmação
807,2018-03-22,8,8,22,Aguardando Confirmação
808,2018-03-22,9,9,31,Aguardando Confirmação
809,2018-03-22,10,10,14,Em Trânsito
810,2018-03-23,1,1,19,Entregue
811,2018-03-23,2,2,23,Em Trânsito
812,2018-03-23,3,3,13,Aguardando Confirmação
813,2018-03-23,4,4,8,Aguardando Confirmação
814,2018-03-23,5,5,19,Entregue
815,2018-03-23,6,6,12,Aguardando Confirmação
816,2018-03-23,7,7,5,Entregue
817,2018-03-23,8,8,11,Aguardando Confirmação
818,2018-03-23,9,9,35,Aguardando Confirmação
819,2018-03-23,10,10,22,Em Trânsito
820,2018-03-24,1,1,16,Em Trânsito
821,2018-03-24,2,2,34,Entregue
822,2018-03-24,3,3,37,Em Trânsito
823,2018-03-24,4,4,11,Entregue
824,2018-03-24,5,5,32,Em Trânsito
825,2018-03-24,6,6,7,Entregue
826,2018-03-24,7,7,47,Aguardando Confirmação
827,2018-03-24,8,8,10,Entregue
828,2018-03-24,9,9,35,Em Trânsito
829,2018-03-24,10,10,42,Entregue
830,2018-03-25,1,1,19,Em Trânsito
831,2018-03-25,2,2,11,Aguardando Confirmação
832,2018-03-25,3,3,47,Em Trânsito
833,2018-03-25,4,4,34,Aguardando Confirmação
834,2018-03-25,5,5,31,Aguardando Confirmação
835,2018-03-25,6,6,21,Em Trânsito
836,2018-03-25,7,7,22,Aguardando Confirmação
837,2018-03-25,8,8,26,Em Trânsito
838,2018-03-25,9,9,30,Entregue
839,2018-03-25,10,10,31,Aguardando Confirmação
840,2018-03-26,1,1,44,Entregue
841,2018-03-26,2,2,28,Entregue
842,2018-03-26,3,3,12,Em Trânsito
843,2018-03-26,4,4,25,Em Trânsito
844,2018-03-26,5,5,33,Aguardando Confirmação
845,2018-03-26,6,6,47,Em Trânsito
846,2018-03-26,7,7,25,Entregue
847,2018-03-26,8,8,7,Entregue
848,2018-03-26,9,9,35,Entregue
849,2018-03-26,10,10,31,Aguardando Confirmação
850,2018-03-27,1,1,31,Em Trânsito
851,2018-03-27,2,2,13,Entregue
852,2018-03-27,3,3,37,Aguardando Confirmação
853,2018-03-27,4,4,37,Em Trânsito
854,2018-03-27,5,5,30,Em Trânsito
855,2018-03-27,6,6,32,Entregue
856,2018-03-27,7,7,48,Aguardando Confirmação
857,2018-03-27,8,8,47,Entregue
858,2018-03-27,9,9,35,Entregue
859,2018-03-27,10,10,5,Aguardando Confirmação
860,2018-03-28,1,1,24,Entregue
861,2018-03-28,2,2,16,Aguardando Confirmação
862,2018-03-28,3,3,21,Aguardando Confirmação
863,2018-03-28,4,4,19,Entregue
864,2018-03-28,5,5,38,Entregue
865,2018-03-28,6,6,20,Em Trânsito
866,2018-03-28,7,7,8,Em Trânsito
867,2018-03-28,8,8,12,Aguardando Confirmação
868,2018-03-28,9,9,38,Aguardando Confirmação
869,2018-03-28,10,10,29,Aguardando Confirmação
870,2018-03-29,1,1,19,Em Trânsito
871,2018-03-29,2,2,32,Entregue
872,2018-03-29,3,3,13,Entregue
873,2018-03-29,4,4,6,Em Trânsito
874,2018-03-29,5,5,21,Entregue
875,2018-03-29,6,6,14,Entregue
876,2018-03-29,7,7,13,Entregue
877,2018-03-29,8,8,35,Em Trânsito
878,2018-03-29,9,9,6,Aguardando Confirmação
879,2018-03-29,10,10,28,Entregue
880,2018-03-30,1,1,23,Entregue
881,2018-03-30,2,2,21,Aguardando Confirmação
882,2018-03-30,3,3,47,Entregue
883,2018-03-30,4,4,14,Entregue
884,2018-03-30,5,5,32,Aguardando Confirmação
885,2018-03-30,6,6,42,Em Trânsito
886,2018-03-30,7,7,32,Em Trânsito
887,2018-03-30,8,8,5,Entregue
888,2018-03-30,9,9,7,Entregue
889,2018-03-30,10,10,19,Aguardando Confirmação
890,2018-03-31,1,1,14,Aguardando Confirmação
891,2018-03-31,2,2,25,Entregue
892,2018-03-31,3,3,41,Entregue
893,2018-03-31,4,4,19,Em Trânsito
894,2018-03-31,5,5,27,Em Trânsito
895,2018-03-31,6,6,18,Em Trânsito
896,2018-03-31,7,7,19,Em Trânsito
897,2018-03-31,8,8,14,Aguardando Confirmação
898,2018-03-31,9,9,13,Em Trânsito
899,2018-03-31,10,10,48,Em Trânsito
900,2018-04-01,1,1,43,Entregue
901,2018-04-01,2,2,9,Em Trânsito
902,2018-04-01,3,3,29,Entregue
903,2018-04-01,4,4,46,Entregue
904,2018-04-01,5,5,30,Em Trânsito
905,2018-04-01,6,6,12,Em Trânsito
906,2018-04-01,7,7,26,Entregue
907,2018-04-01,8,8,29,Aguardando Confirmação
908,2018-04-01,9,9,16,Entregue
909,2018-04-01,10,10,13,Aguardando Confirmação
910,2018-04-02,1,1,14,Aguardando Confirmação
911,2018-04-02,2,2,14,Em Trânsito
912,2018-04-02,3,3,13,Em Trânsito
913,2018-04-02,4,4,30,Em Trânsito
914,2018-04-02,5,5,39,Em Trânsito
915,2018-04-02,6,6,31,Entregue
916,2018-04-02,7,7,35,Aguardando Confirmação
917,2018-04-02,8,8,23,Entregue
918,2018-04-02,9,9,47,Aguardando Confirmação
919,2018-04-02,10,10,42,Entregue
920,2018-04-03,1,1,10,Aguardando Confirmação
921,2018-04-03,2,2,19,Em Trânsito
922,2018-04-03,3,3,33,Aguardando Confirmação
923,2018-04-03,4,4,49,Em Trânsito
924,2018-04-03,5,5,9,Aguardando Confirmação
925,2018-04-03,6,6,18,Entregue
926,2018-04-03,7,7,6,Aguardando Confirmação
927,2018-04-03,8,8,27,Entregue
928,2018-04-03,9,9,48,Entregue
929,2018-04-03,10,10,23,Em Trânsito
930,2018-04-04,1,1,28,Aguardando Confirmação
931,2018-04-04,2,2,24,Entregue
932,2018-04-04,3,3,31,Aguardando Confirmação
933,2018-04-04,4,4,28,Em Trânsito
934,2018-04-04,5,5,21,Em Trânsito
935,2018-04-04,6,6,29,Aguardando Confirmação
936,2018-04-04,7,7,35,Entregue
937,2018-04-04,8,8,32,Entregue
938,2018-04-04,9,9,32,Entregue
939,2018-04-04,10,10,26,Aguardando Confirmação
940,2018-04-05,1,1,9,Entregue
941,2018-04-05,2,2,48,Entregue
942,2018-04-05,3,3,46,Entregue
943,2018-04-05,4,4,12,Em Trânsito
944,2018-04-05,5,5,42,Entregue
945,2018-04-05,6,6,32,Aguardando Confirmação
946,2018-04-05,7,7,16,Aguardando Confirmação
947,2018-04-05,8,8,29,Entregue
948,2018-04-05,9,9,42,Aguardando Confirmação
949,2018-04-05,10,10,48,Aguardando Confirmação
950,2018-04-06,1,1,19,Entregue
951,2018-04-06,2,2,48,Em Trânsito
952,2018-04-06,3,3,45,Entregue
953,2018-04-06,4,4,38,Aguardando Confirmação
954,2018-04-06,5,5,49,Aguardando Confirmação
955,2018-04-06,6,6,17,Entregue
956,2018-04-06,7,7,12,Aguardando Confirmação
957,2018-04-06,8,8,17,Em Trânsito
958,2018-04-06,9,9,40,Entregue
959,2018-04-06,10,10,10,Aguardando Confirmação
960,2018-04-07,1,1,42,Em Trânsito
961,2018-04-07,2,2,36,Aguardando Confirmação
962,2018-04-07,3,3,25,Em Trânsito
963,2018-04-07,4,4,48,Aguardando Confirmação
964,2018-04-07,5,5,48,Entregue
965,2018-04-07,6,6,11,Aguardando Confirmação
966,2018-04-07,7,7,30,Entregue
967,2018-04-07,8,8,19,Em Trânsito
968,2018-04-07,9,9,46,Em Trânsito
969,2018-04-07,10,10,27,Aguardando Confirmação
970,2018-04-08,1,1,42,Entregue
971,2018-04-08,2,2,45,Entregue
972,2018-04-08,3,3,19,Em Trânsito
973,2018-04-08,4,4,44,Em Trânsito
974,2018-04-08,5,5,20,Aguardando Confirmação
975,2018-04-08,6,6,36,Em Trânsito
976,2018-04-08,7,7,41,Em Trânsito
977,2018-04-08,8,8,22,Entregue
978,2018-04-08,9,9,24,Entregue
979,2018-04-08,10,10,6,Entregue
980,2018-04-09,1,1,27,Em Trânsito
981,2018-04-09,2,2,34,Aguardando Confirmação
982,2018-04-09,3,3,7,Aguardando Confirmação
983,2018-04-09,4,4,43,Em Trânsito
984,2018-04-09,5,5,5,Aguardando Confirmação
985,2018-04-09,6,6,45,Em Trânsito
986,2018-04-09,7,7,26,Aguardando Confirmação
987,2018-04-09,8,8,33,Em Trânsito
988,2018-04-09,9,9,18,Entregue
989,2018-04-09,10,10,32,Aguardando Confirmação
990,2018-04-10,1,1,25,Entregue
991,2018-04-10,2,2,49,Entregue
992,2018-04-10,3,3,36,Aguardando Confirmação
993,2018-04-10,4,4,10,Em Trânsito
994,2018-04-10,5,5,5,Entregue
995,2018-04-10,6,6,25,Entregue
996,2018-04-10,7,7,8,Em Trânsito
997,2018-04-10,8,8,7,Em Trânsito
998,2018-04-10,9,9,34,Aguardando Confirmação
999,2018-04-10,10,10,35,Aguardando Confirmação
1000,2018-04-11,1,1,38,Em Trânsito
1001,2018-04-11,2,2,23,Entregue
1002,2018-04-11,3,3,24,Em Trânsito
1003,2018-04-11,4,4,27,Aguardando Confirmação
1004,2018-04-11,5,5,44,Entregue
1005,2018-04-11,6,6,29,Entregue
1006,2018-04-11,7,7,19,Aguardando Confirmação
1007,2018-04-11,8,8,42,Entregue
1008,2018-04-11,9,9,27,Em Trânsito
1009,2018-04-11,10,10,6,Aguardando Confirmação
1010,2018-04-12,1,1,19,Entregue
1011,2018-04-12,2,2,48,Aguardando Confirmação
1012,2018-04-12,3,3,39,Entregue
1013,2018-04-12,4,4,14,Em Trânsito
1014,2018-04-12,5,5,18,Aguardando Confirmação
1015,2018-04-12,6,6,31,Entregue
1016,2018-04-12,7,7,18,Em Trânsito
1017,2018-04-12,8,8,39,Em Trânsito
1018,2018-04-12,9,9,37,Em Trânsito
1019,2018-04-12,10,10,5,Entregue
1020,2018-04-13,1,1,38,Entregue
1021,2018-04-13,2,2,23,Em Trânsito
1022,2018-04-13,3,3,28,Em Trânsito
1023,2018-04-13,4,4,46,Em Trânsito
1024,2018-04-13,5,5,8,Em Trânsito
1025,2018-04-13,6,6,40,Em Trânsito
1026,2018-04-13,7,7,17,Entregue
1027,2018-04-13,8,8,36,Aguardando Confirmação
1028,2018-04-13,9,9,13,Aguardando Confirmação
1029,2018-04-13,10,10,43,Aguardando Confirmação
1030,2018-04-14,1,1,20,Entregue
1031,2018-04-14,2,2,7,Aguardando Confirmação
1032,2018-04-14,3,3,24,Aguardando Confirmação
1033,2018-04-14,4,4,14,Aguardando Confirmação
1034,2018-04-14,5,5,26,Aguardando Confirmação
1035,2018-04-14,6,6,7,Em Trânsito
1036,2018-04-14,7,7,15,Entregue
1037,2018-04-14,8,8,29,Aguardando Confirmação
1038,2018-04-14,9,9,46,Em Trânsito
1039,2018-04-14,10,10,12,Aguardando Confirmação
1040,2018-04-15,1,1,13,Aguardando Confirmação
1041,2018-04-15,2,2,19,Aguardando Confirmação
1042,2018-04-15,3,3,36,Aguardando Confirmação
1043,2018-04-15,4,4,7,Aguardando Confirmação
1044,2018-04-15,5,5,8,Em Trânsito
1045,2018-04-15,6,6,34,Aguardando Confirmação
1046,2018-04-15,7,7,17,Em Trânsito
1047,2018-04-15,8,8,48,Aguardando Confirmação
1048,2018-04-15,9,9,25,Entregue
1049,2018-04-15,10,10,45,Em Trânsito
1050,2018-04-16,1,1,23,Aguardando Confirmação
1051,2018-04-16,2,2,43,Em Trânsito
1052,2018-04-16,3,3,26,Aguardando Confirmação
1053,2018-04-16,4,4,24,Aguardando Confirmação
1054,2018-04-16,5,5,41,Em Trânsito
1055,2018-04-16,6,6,35,Aguardando Confirmação
1056,2018-04-16,7,7,14,Aguardando Confirmação
1057,2018-04-16,8,8,22,Aguardando Confirmação
1058,2018-04-16,9,9,47,Aguardando Confirmação
1059,2018-04-16,10,10,43,Aguardando Confirmação
1060,2018-04-17,1,1,24,Aguardando Confirmação
1061,2018-04-17,2,2,22,Em Trânsito
1062,2018-04-17,3,3,15,Entregue
1063,2018-04-17,4,4,26,Aguardando Confirmação
1064,2018-04-17,5,5,48,Em Trânsito
1065,2018-04-17,6,6,22,Entregue
1066,2018-04-17,7,7,38,Em Trânsito
1067,2018-04-17,8,8,27,Entregue
1068,2018-04-17,9,9,5,Entregue
1069,2018-04-17,10,10,14,Entregue
1070,2018-04-18,1,1,5,Em Trânsito
1071,2018-04-18,2,2,42,Entregue
1072,2018-04-18,3,3,43,Aguardando Confirmação
1073,2018-04-18,4,4,13,Aguardando Confirmação
1074,2018-04-18,5,5,35,Entregue
1075,2018-04-18,6,6,11,Entregue
1076,2018-04-18,7,7,21,Aguardando Confirmação
1077,2018-04-18,8,8,39,Em Trânsito
1078,2018-04-18,9,9,41,Em Trânsito
1079,2018-04-18,10,10,22,Aguardando Confirmação
1080,2018-04-19,1,1,37,Em Trânsito
1081,2018-04-19,2,2,8,Em Trânsito
1082,2018-04-19,3,3,27,Entregue
1083,2018-04-19,4,4,15,Em Trânsito
1084,2018-04-19,5,5,13,Aguardando Confirmação
1085,2018-04-19,6,6,34,Em Trânsito
1086,2018-04-19,7,7,12,Entregue
1087,2018-04-19,8,8,44,Aguardando Confirmação
1088,2018-04-19,9,9,9,Aguardando Confirmação
1089,2018-04-19,10,10,16,Aguardando Confirmação
1090,2018-04-20,1,1,5,Entregue
1091,2018-04-20,2,2,19,Aguardando Confirmação
1092,2018-04-20,3,3,29,Entregue
1093,2018-04-20,4,4,22,Entregue
1094,2018-04-20,5,5,42,Em Trânsito
1095,2018-04-20,6,6,46,Aguardando Confirmação
1096,2018-04-20,7,7,30,Em Trânsito
1097,2018-04-20,8,8,44,Em Trânsito
1098,2018-04-20,9,9,7,Entregue
1099,2018-04-20,10,10,26,Em Trânsito
1100,2018-04-21,1,1,30,Em Trânsito
1101,2018-04-21,2,2,23,Em Trânsito
1102,2018-04-21,3,3,48,Aguardando Confirmação
1103,2018-04-21,4,4,48,Em Trânsito
1104,2018-04-21,5,5,43,Entregue
1105,2018-04-21,6,6,40,Aguardando Confirmação
1106,2018-04-21,7,7,25,Entregue
1107,2018-04-21,8,8,45,Aguardando Confirmação
1108,2018-04-21,9,9,30,Aguardando Confirmação
1109,2018-04-21,10,10,17,Aguardando Confirmação
1110,2018-04-22,1,1,40,Entregue
1111,2018-04-22,2,2,28,Em Trânsito
1112,2018-04-22,3,3,45,Aguardando Confirmação
1113,2018-04-22,4,4,30,Entregue
1114,2018-04-22,5,5,25,Aguardando Confirmação
1115,2018-04-22,6,6,22,Em Trânsito
1116,2018-04-22,7,7,19,Aguardando Confirmação
1117,2018-04-22,8,8,19,Entregue
1118,2018-04-22,9,9,10,Aguardando Confirmação
1119,2018-04-22,10,10,47,Entregue
1120,2018-04-23,1,1,35,Em Trânsito
1121,2018-04-23,2,2,32,Em Trânsito
1122,2018-04-23,3,3,12,Aguardando Confirmação
1123,2018-04-23,4,4,33,Em Trânsito
1124,2018-04-23,5,5,25,Entregue
1125,2018-04-23,6,6,21,Aguardando Confirmação
1126,2018-04-23,7,7,28,Entregue
1127,2018-04-23,8,8,40,Aguardando Confirmação
1128,2018-04-23,9,9,35,Entregue
1129,2018-04-23,10,10,38,Aguardando Confirmação
1130,2018-04-24,1,1,6,Entregue
1131,2018-04-24,2,2,46,Entregue
1132,2018-04-24,3,3,7,Aguardando Confirmação
1133,2018-04-24,4,4,34,Entregue
1134,2018-04-24,5,5,12,Em Trânsito
1135,2018-04-24,6,6,11,Entregue
1136,2018-04-24,7,7,16,Aguardando Confirmação
1137,2018-04-24,8,8,23,Em Trânsito
1138,2018-04-24,9,9,30,Em Trânsito
1139,2018-04-24,10,10,32,Entregue
1140,2018-04-25,1,1,19,Entregue
1141,2018-04-25,2,2,18,Entregue
1142,2018-04-25,3,3,18,Em Trânsito
1143,2018-04-25,4,4,7,Em Trânsito
1144,2018-04-25,5,5,33,Em Trânsito
1145,2018-04-25,6,6,10,Aguardando Confirmação
1146,2018-04-25,7,7,27,Aguardando Confirmação
1147,2018-04-25,8,8,32,Entregue
